raceSpace,titleSpace,candidateSpace,iteration,raceIndex,raceLength,column,yPos,votedOn
5,20,16,8,5,2,1,375,12
5,20,16,8,6,4,1,432,15
5,20,16,8,7,2,1,521,18
5,20,16,8,8,4,2,10,1
5,20,16,8,9,1,2,99,4
5,20,16,8,10,3,2,140,-1
5,20,16,8,11,3,2,213,7
5,20,16,8,12,1,2,286,10
5,20,16,8,13,2,2,327,-1
5,20,16,8,14,3,2,384,13
5,20,16,8,15,3,2,457,16
5,20,16,8,16,4,3,10,2
5,20,16,8,17,3,3,99,5
5,20,16,8,18,3,3,172,-1
5,20,16,8,19,3,3,245,8
5,20,16,8,20,2,3,318,11
5,20,16,8,21,2,3,375,14
5,20,16,8,22,1,3,432,-1
5,20,16,8,23,3,3,473,17
5,20,16,9,0,4,1,10,0
5,20,16,9,1,3,1,99,3
5,20,16,9,2,1,1,172,6
5,20,16,9,3,4,1,213,9
5,20,16,9,4,1,1,302,12
5,20,16,9,5,4,1,343,-1
5,20,16,9,6,4,1,432,15
5,20,16,9,7,3,1,521,18
5,20,16,9,8,3,2,10,1
5,20,16,9,9,4,2,83,4
5,20,16,9,10,1,2,172,7
5,20,16,9,11,1,2,213,10
5,20,16,9,12,4,2,254,-1
5,20,16,9,13,4,2,343,13
5,20,16,9,14,4,2,432,16
5,20,16,9,15,4,3,10,2
5,20,16,9,16,3,3,99,5
5,20,16,9,17,1,3,172,8
5,20,16,9,18,3,3,213,11
5,20,16,9,19,3,3,286,-1
5,20,16,9,20,2,3,359,14
5,20,16,9,21,1,3,416,17
5,20,16,9,22,4,3,457,-1
5,20,16,10,0,2,1,10,0
5,20,16,10,1,4,1,67,3
5,20,16,10,2,2,1,156,6
5,20,16,10,3,1,1,213,9
5,20,16,10,4,3,1,254,10
5,20,16,10,5,2,1,327,13
5,20,16,10,6,3,1,384,16
5,20,16,10,7,4,1,457,19
5,20,16,10,8,4,2,10,1
5,20,16,10,9,4,2,99,4
5,20,16,10,10,3,2,188,7
5,20,16,10,11,1,2,261,11
5,20,16,10,12,3,2,302,14
5,20,16,10,13,2,2,375,17
5,20,16,10,14,1,2,432,-1
5,20,16,10,15,2,2,473,20
5,20,16,10,16,2,2,530,-1
5,20,16,10,17,3,3,10,2
5,20,16,10,18,4,3,83,5
5,20,16,10,19,3,3,172,8
5,20,16,10,20,2,3,245,12
5,20,16,10,21,1,3,302,15
5,20,16,10,22,1,3,343,-1
5,20,16,10,23,2,3,384,18
5,20,16,10,24,1,3,441,-1
5,20,16,10,25,4,3,482,21
5,20,16,11,0,3,1,10,0
5,20,16,11,1,1,1,83,3
5,20,16,11,2,1,1,124,6
5,20,16,11,3,1,1,165,8
5,20,16,11,4,2,1,206,11
5,20,16,11,5,2,1,263,-1
5,20,16,11,6,1,1,320,14
5,20,16,11,7,2,1,361,-1
5,20,16,11,8,4,1,418,17
5,20,16,11,9,3,1,507,20
5,20,16,11,10,2,2,10,1
5,20,16,11,11,2,2,67,4
5,20,16,11,12,1,2,124,7
5,20,16,11,13,3,2,165,9
5,20,16,11,14,4,2,238,12
5,20,16,11,15,2,2,327,15
5,20,16,11,16,3,2,384,18
5,20,16,11,17,4,2,457,21
5,20,16,11,18,4,3,10,2
5,20,16,11,19,3,3,99,5
5,20,16,11,20,4,3,172,10
5,20,16,11,21,4,3,261,13
5,20,16,11,22,1,3,350,16
5,20,16,11,23,4,3,391,19
5,20,16,11,24,1,3,480,22
5,20,16,11,25,2,3,521,-1
5,20,16,12,0,3,1,10,0
5,20,16,12,1,4,1,83,3
5,20,16,12,2,2,1,172,6
5,20,16,12,3,1,1,229,8
5,20,16,12,4,2,1,270,11
5,20,16,12,5,1,1,327,-1
5,20,16,12,6,4,1,368,14
5,20,16,12,7,3,1,457,17
5,20,16,12,8,2,1,530,20
5,20,16,12,9,3,2,10,1
5,20,16,12,10,2,2,83,4
5,20,16,12,11,4,2,140,7
5,20,16,12,12,3,2,229,9
5,20,16,12,13,2,2,302,12
5,20,16,12,14,3,2,359,15
5,20,16,12,15,3,2,432,18
5,20,16,12,16,1,2,505,-1
5,20,16,12,17,1,2,546,21
5,20,16,12,18,1,3,10,2
5,20,16,12,19,2,3,51,-1
5,20,16,12,20,4,3,108,5
5,20,16,12,21,3,3,197,10
5,20,16,12,22,2,3,270,-1
5,20,16,12,23,2,3,327,13
5,20,16,12,24,1,3,384,16
5,20,16,12,25,3,3,425,19
5,20,16,12,26,3,3,498,22
5,20,16,13,0,2,1,10,0
5,20,16,13,1,2,1,67,3
5,20,16,13,2,3,1,124,6
5,20,16,13,3,4,1,197,9
5,20,16,13,4,4,1,286,12
5,20,16,13,5,3,1,375,15
5,20,16,13,6,2,1,448,-1
5,20,16,13,7,2,1,505,18
5,20,16,13,8,3,2,10,1
5,20,16,13,9,1,2,83,4
5,20,16,13,10,3,2,124,7
5,20,16,13,11,4,2,197,10
5,20,16,13,12,2,2,286,13
5,20,16,13,13,2,2,343,-1
5,20,16,13,14,4,2,400,16
5,20,16,13,15,4,2,489,19
5,20,16,13,16,1,3,10,2
5,20,16,13,17,3,3,51,5
5,20,16,13,18,3,3,124,8
5,20,16,13,19,1,3,197,11
5,20,16,13,20,4,3,238,-1
5,20,16,13,21,4,3,327,14
5,20,16,13,22,3,3,416,17
5,20,16,13,23,1,3,489,20
5,20,16,13,24,1,3,530,-1
5,20,16,14,0,4,1,10,0
5,20,16,14,1,2,1,99,3
5,20,16,14,2,2,1,156,6
5,20,16,14,3,3,1,213,9
5,20,16,14,4,2,1,286,12
5,20,16,14,5,2,1,343,-1
5,20,16,14,6,2,1,400,15
5,20,16,14,7,4,1,457,18
5,20,16,14,8,3,2,10,1
5,20,16,14,9,1,2,83,4
5,20,16,14,10,4,2,124,7
5,20,16,14,11,4,2,213,10
5,20,16,14,12,4,2,302,13
5,20,16,14,13,4,2,391,16
5,20,16,14,14,2,2,480,19
5,20,16,14,15,1,2,537,-1
5,20,16,14,16,4,3,10,2
5,20,16,14,17,1,3,99,5
5,20,16,14,18,2,3,140,8
5,20,16,14,19,1,3,197,11
5,20,16,14,20,1,3,238,-1
5,20,16,14,21,1,3,279,-1
5,20,16,14,22,1,3,320,14
5,20,16,14,23,2,3,361,-1
5,20,16,14,24,4,3,418,17
5,20,16,14,25,3,3,507,20
5,20,16,15,0,4,1,10,0
5,20,16,15,1,2,1,99,3
5,20,16,15,2,4,1,156,6
5,20,16,15,3,1,1,245,9
5,20,16,15,4,4,1,286,-1
5,20,16,15,5,3,1,375,12
5,20,16,15,6,2,1,448,15
5,20,16,15,7,3,1,505,-1
5,20,16,15,8,4,2,10,1
5,20,16,15,9,3,2,99,4
5,20,16,15,10,1,2,172,7
5,20,16,15,11,1,2,213,-1
5,20,16,15,12,2,2,254,10
5,20,16,15,13,4,2,311,-1
5,20,16,15,14,3,2,400,13
5,20,16,15,15,4,2,473,16
5,20,16,15,16,2,3,10,2
5,20,16,15,17,1,3,67,-1
5,20,16,15,18,2,3,108,5
5,20,16,15,19,1,3,165,8
5,20,16,15,20,3,3,206,-1
5,20,16,15,21,4,3,279,11
5,20,16,15,22,1,3,368,-1
5,20,16,15,23,4,3,409,14
5,20,16,15,24,4,3,498,17
5,20,16,16,0,2,1,10,0
5,20,16,16,1,4,1,67,3
5,20,16,16,2,4,1,156,6
5,20,16,16,3,2,1,245,9
5,20,16,16,4,1,1,302,12
5,20,16,16,5,1,1,343,-1
5,20,16,16,6,3,1,384,15
5,20,16,16,7,2,1,457,18
5,20,16,16,8,3,1,514,-1
5,20,16,16,9,2,2,10,1
5,20,16,16,10,3,2,67,4
5,20,16,16,11,4,2,140,7
5,20,16,16,12,4,2,229,10
5,20,16,16,13,1,2,318,13
5,20,16,16,14,2,2,359,16
5,20,16,16,15,2,2,416,-1
5,20,16,16,16,2,2,473,19
5,20,16,16,17,1,2,530,-1
5,20,16,16,18,1,3,10,2
5,20,16,16,19,4,3,51,5
5,20,16,16,20,2,3,140,8
5,20,16,16,21,4,3,197,11
5,20,16,16,22,1,3,286,-1
5,20,16,16,23,1,3,327,14
5,20,16,16,24,2,3,368,17
5,20,16,16,25,4,3,425,-1
5,20,16,16,26,4,3,514,20
5,20,16,17,0,4,1,10,0
5,20,16,17,1,1,1,99,3
5,20,16,17,2,3,1,140,6
5,20,16,17,3,4,1,213,9
5,20,16,17,4,1,1,302,-1
5,20,16,17,5,1,1,343,12
5,20,16,17,6,4,1,384,15
5,20,16,17,7,3,1,473,-1
5,20,16,17,8,4,2,10,1
5,20,16,17,9,2,2,99,4
5,20,16,17,10,4,2,156,7
5,20,16,17,11,3,2,245,10
5,20,16,17,12,4,2,318,13
5,20,16,17,13,3,2,407,16
5,20,16,17,14,1,2,480,-1
5,20,16,17,15,1,2,521,-1
5,20,16,17,16,1,2,562,-1
5,20,16,17,17,2,3,10,2
5,20,16,17,18,4,3,67,5
5,20,16,17,19,1,3,156,8
5,20,16,17,20,4,3,197,-1
5,20,16,17,21,2,3,286,11
5,20,16,17,22,4,3,343,14
5,20,16,17,23,1,3,432,17
5,20,16,17,24,3,3,473,-1
5,20,16,18,0,3,1,10,0
5,20,16,18,1,2,1,83,3
5,20,16,18,2,4,1,140,6
5,20,16,18,3,1,1,229,9
5,20,16,18,4,3,1,270,11
5,20,16,18,5,3,1,343,14
5,20,16,18,6,3,1,416,17
5,20,16,18,7,1,1,489,20
5,20,16,18,8,2,1,530,-1
5,20,16,18,9,2,2,10,1
5,20,16,18,10,4,2,67,4
5,20,16,18,11,1,2,156,7
5,20,16,18,12,4,2,197,10
5,20,16,18,13,4,2,286,12
5,20,16,18,14,1,2,375,15
5,20,16,18,15,4,2,416,18
5,20,16,18,16,2,2,505,21
5,20,16,18,17,3,3,10,2
5,20,16,18,18,4,3,83,5
5,20,16,18,19,3,3,172,8
5,20,16,18,20,4,3,245,13
5,20,16,18,21,1,3,334,-1
5,20,16,18,22,1,3,375,16
5,20,16,18,23,2,3,416,19
5,20,16,18,24,1,3,473,-1
5,20,16,18,25,2,3,514,22
5,20,16,19,0,3,1,10,0
5,20,16,19,1,3,1,83,3
5,20,16,19,2,2,1,156,6
5,20,16,19,3,3,1,213,9
5,20,16,19,4,1,1,286,12
5,20,16,19,5,4,1,327,15
5,20,16,19,6,3,1,416,16
5,20,16,19,7,2,1,489,19
5,20,16,19,8,4,2,10,1
5,20,16,19,9,2,2,99,4
5,20,16,19,10,2,2,156,7
5,20,16,19,11,1,2,213,10
5,20,16,19,12,1,2,254,-1
5,20,16,19,13,3,2,295,13
5,20,16,19,14,2,2,368,-1
5,20,16,19,15,3,2,425,17
5,20,16,19,16,1,2,498,20
5,20,16,19,17,1,2,539,-1
5,20,16,19,18,2,3,10,2
5,20,16,19,19,3,3,67,5
5,20,16,19,20,2,3,140,8
5,20,16,19,21,2,3,197,11
5,20,16,19,22,1,3,254,-1
5,20,16,19,23,4,3,295,14
5,20,16,19,24,2,3,384,-1
5,20,16,19,25,4,3,441,18
5,20,16,19,26,3,3,530,21
5,20,16,20,0,4,1,10,0
5,20,16,20,1,4,1,99,3
5,20,16,20,2,2,1,188,6
5,20,16,20,3,4,1,245,9
5,20,16,20,4,4,1,334,12
5,20,16,20,5,1,1,423,15
5,20,16,20,6,4,1,464,17
5,20,16,20,7,1,1,553,20
5,20,16,20,8,2,2,10,1
5,20,16,20,9,3,2,67,4
5,20,16,20,10,2,2,140,-1
5,20,16,20,11,2,2,197,7
5,20,16,20,12,3,2,254,10
5,20,16,20,13,2,2,327,13
5,20,16,20,14,4,2,384,16
5,20,16,20,15,2,2,473,18
5,20,16,20,16,2,2,530,21
5,20,16,20,17,4,3,10,2
5,20,16,20,18,4,3,99,5
5,20,16,20,19,1,3,188,8
5,20,16,20,20,2,3,229,11
5,20,16,20,21,2,3,286,-1
5,20,16,20,22,4,3,343,14
5,20,16,20,23,1,3,432,-1
5,20,16,20,24,3,3,473,19
5,20,16,20,25,2,3,546,22
5,20,16,21,0,1,1,10,0
5,20,16,21,1,3,1,51,3
5,20,16,21,2,1,1,124,6
5,20,16,21,3,4,1,165,-1
5,20,16,21,4,3,1,254,9
5,20,16,21,5,2,1,327,12
5,20,16,21,6,4,1,384,-1
5,20,16,21,7,3,1,473,15
5,20,16,21,8,3,2,10,1
5,20,16,21,9,3,2,83,4
5,20,16,21,10,1,2,156,7
5,20,16,21,11,4,2,197,-1
5,20,16,21,12,3,2,286,10
5,20,16,21,13,1,2,359,13
5,20,16,21,14,3,2,400,-1
5,20,16,21,15,2,2,473,16
5,20,16,21,16,3,2,530,-1
5,20,16,21,17,3,3,10,2
5,20,16,21,18,3,3,83,5
5,20,16,21,19,4,3,156,8
5,20,16,21,20,1,3,245,-1
5,20,16,21,21,4,3,286,11
5,20,16,21,22,4,3,375,14
5,20,16,21,23,4,3,464,17
5,20,17,1,0,2,1,10,0
5,20,17,1,1,1,1,69,3
5,20,17,1,2,4,1,111,6
5,20,17,1,3,4,1,204,-1
5,20,17,1,4,4,1,297,9
5,20,17,1,5,4,1,390,12
5,20,17,1,6,3,1,483,15
5,20,17,1,7,3,2,10,1
5,20,17,1,8,1,2,86,4
5,20,17,1,9,2,2,128,7
5,20,17,1,10,3,2,187,-1
5,20,17,1,11,3,2,263,10
5,20,17,1,12,1,2,339,-1
5,20,17,1,13,1,2,381,13
5,20,17,1,14,2,2,423,-1
5,20,17,1,15,3,2,482,16
5,20,17,1,16,1,2,558,-1
5,20,17,1,17,3,3,10,2
5,20,17,1,18,3,3,86,5
5,20,17,1,19,1,3,162,8
5,20,17,1,20,2,3,204,-1
5,20,17,1,21,3,3,263,11
5,20,17,1,22,3,3,339,-1
5,20,17,1,23,3,3,415,14
5,20,17,1,24,1,3,491,17
5,20,17,1,25,1,3,533,-1
5,20,17,2,0,3,1,10,0
5,20,17,2,1,3,1,86,3
5,20,17,2,2,4,1,162,6
5,20,17,2,3,2,1,255,9
5,20,17,2,4,2,1,314,12
5,20,17,2,5,3,1,373,15
5,20,17,2,6,2,1,449,18
5,20,17,2,7,1,1,508,-1
5,20,17,2,8,1,1,550,21
5,20,17,2,9,1,2,10,1
5,20,17,2,10,2,2,52,-1
5,20,17,2,11,3,2,111,4
5,20,17,2,12,1,2,187,7
5,20,17,2,13,2,2,229,10
5,20,17,2,14,3,2,288,13
5,20,17,2,15,1,2,364,16
5,20,17,2,16,3,2,406,-1
5,20,17,2,17,1,2,482,19
5,20,17,2,18,3,2,524,22
5,20,17,2,19,2,3,10,2
5,20,17,2,20,1,3,69,-1
5,20,17,2,21,1,3,111,5
5,20,17,2,22,4,3,153,8
5,20,17,2,23,1,3,246,11
5,20,17,2,24,3,3,288,14
5,20,17,2,25,1,3,364,17
5,20,17,2,26,3,3,406,-1
5,20,17,2,27,2,3,482,20
5,20,17,3,0,3,1,10,0
5,20,17,3,1,4,1,86,3
5,20,17,3,2,3,1,179,6
5,20,17,3,3,1,1,255,9
5,20,17,3,4,4,1,297,12
5,20,17,3,5,2,1,390,15
5,20,17,3,6,2,1,449,17
5,20,17,3,7,4,1,508,20
5,20,17,3,8,4,2,10,1
5,20,17,3,9,1,2,103,4
5,20,17,3,10,4,2,145,7
5,20,17,3,11,3,2,238,10
5,20,17,3,12,2,2,314,13
5,20,17,3,13,1,2,373,16
5,20,17,3,14,1,2,415,-1
5,20,17,3,15,4,2,457,18
5,20,17,3,16,1,2,550,21
5,20,17,3,17,3,3,10,2
5,20,17,3,18,2,3,86,5
5,20,17,3,19,4,3,145,8
5,20,17,3,20,4,3,238,11
5,20,17,3,21,4,3,331,14
5,20,17,3,22,1,3,424,-1
5,20,17,3,23,4,3,466,19
5,20,17,3,24,1,3,559,22
5,20,17,4,0,4,1,10,0
5,20,17,4,1,3,1,103,3
5,20,17,4,2,2,1,179,6
5,20,17,4,3,3,1,238,9
5,20,17,4,4,3,1,314,12
5,20,17,4,5,3,1,390,15
5,20,17,4,6,1,1,466,18
5,20,17,4,7,4,1,508,21
5,20,17,4,8,2,2,10,1
5,20,17,4,9,1,2,69,-1
5,20,17,4,10,1,2,111,4
5,20,17,4,11,3,2,153,7
5,20,17,4,12,2,2,229,10
5,20,17,4,13,2,2,288,13
5,20,17,4,14,4,2,347,16
5,20,17,4,15,3,2,440,19
5,20,17,4,16,3,2,516,22
5,20,17,4,17,2,3,10,2
5,20,17,4,18,4,3,69,5
5,20,17,4,19,1,3,162,8
5,20,17,4,20,2,3,204,11
5,20,17,4,21,4,3,263,14
5,20,17,4,22,3,3,356,17
5,20,17,4,23,2,3,432,20
5,20,17,4,24,3,3,491,23
5,20,17,5,0,1,1,10,0
5,20,17,5,1,1,1,52,3
5,20,17,5,2,1,1,94,4
5,20,17,5,3,3,1,136,-1
5,20,17,5,4,3,1,212,7
5,20,17,5,5,3,1,288,10
5,20,17,5,6,2,1,364,13
5,20,17,5,7,3,1,423,16
5,20,17,5,8,1,1,499,-1
5,20,17,5,9,4,2,10,1
5,20,17,5,10,3,2,103,5
5,20,17,5,11,4,2,179,8
5,20,17,5,12,4,2,272,11
5,20,17,5,13,4,2,365,14
5,20,17,5,14,4,2,458,17
5,20,17,5,15,1,2,551,-1
5,20,17,5,16,2,3,10,2
5,20,17,5,17,2,3,69,-1
5,20,17,5,18,2,3,128,6
5,20,17,5,19,1,3,187,9
5,20,17,5,20,4,3,229,12
5,20,17,5,21,2,3,322,-1
5,20,17,5,22,4,3,381,15
5,20,17,5,23,2,3,474,18
5,20,17,5,24,1,3,533,-1
5,20,17,6,0,1,1,10,0
5,20,17,6,1,1,1,52,3
5,20,17,6,2,2,1,94,-1
5,20,17,6,3,1,1,153,6
5,20,17,6,4,3,1,195,8
5,20,17,6,5,4,1,271,-1
5,20,17,6,6,3,1,364,11
5,20,17,6,7,2,1,440,14
5,20,17,6,8,2,1,499,17
5,20,17,6,9,2,2,10,1
5,20,17,6,10,2,2,69,4
5,20,17,6,11,3,2,128,7
5,20,17,6,12,1,2,204,9
5,20,17,6,13,1,2,246,-1
5,20,17,6,14,3,2,288,-1
5,20,17,6,15,1,2,364,12
5,20,17,6,16,1,2,406,-1
5,20,17,6,17,4,2,448,15
5,20,17,6,18,1,2,541,18
5,20,17,6,19,4,3,10,2
5,20,17,6,20,2,3,103,5
5,20,17,6,21,3,3,162,-1
5,20,17,6,22,1,3,238,10
5,20,17,6,23,3,3,280,-1
5,20,17,6,24,4,3,356,13
5,20,17,6,25,1,3,449,16
5,20,17,6,26,4,3,491,19
5,20,17,7,0,3,1,10,0
5,20,17,7,1,2,1,86,3
5,20,17,7,2,3,1,145,6
5,20,17,7,3,2,1,221,7
5,20,17,7,4,1,1,280,10
5,20,17,7,5,4,1,322,13
5,20,17,7,6,1,1,415,16
5,20,17,7,7,1,1,457,19
5,20,17,7,8,4,1,499,-1
5,20,17,7,9,1,2,10,1
5,20,17,7,10,2,2,52,-1
5,20,17,7,11,3,2,111,4
5,20,17,7,12,3,2,187,8
5,20,17,7,13,2,2,263,11
5,20,17,7,14,3,2,322,14
5,20,17,7,15,4,2,398,17
5,20,17,7,16,4,2,491,20
5,20,17,7,17,4,3,10,2
5,20,17,7,18,2,3,103,5
5,20,17,7,19,2,3,162,9
5,20,17,7,20,4,3,221,12
5,20,17,7,21,2,3,314,15
5,20,17,7,22,1,3,373,-1
5,20,17,7,23,3,3,415,18
5,20,17,7,24,3,3,491,21
5,20,17,8,0,3,1,10,0
5,20,17,8,1,3,1,86,3
5,20,17,8,2,4,1,162,6
5,20,17,8,3,4,1,255,9
5,20,17,8,4,3,1,348,12
5,20,17,8,5,1,1,424,15
5,20,17,8,6,4,1,466,18
5,20,17,8,7,3,2,10,1
5,20,17,8,8,3,2,86,4
5,20,17,8,9,4,2,162,7
5,20,17,8,10,2,2,255,10
5,20,17,8,11,3,2,314,13
5,20,17,8,12,3,2,390,16
5,20,17,8,13,4,2,466,19
5,20,17,8,14,4,3,10,2
5,20,17,8,15,2,3,103,5
5,20,17,8,16,3,3,162,8
5,20,17,8,17,3,3,238,11
5,20,17,8,18,3,3,314,14
5,20,17,8,19,1,3,390,17
5,20,17,8,20,1,3,432,-1
5,20,17,8,21,3,3,474,20
5,20,17,9,0,3,1,10,0
5,20,17,9,1,4,1,86,3
5,20,17,9,2,3,1,179,6
5,20,17,9,3,2,1,255,9
5,20,17,9,4,2,1,314,12
5,20,17,9,5,3,1,373,14
5,20,17,9,6,3,1,449,17
5,20,17,9,7,3,1,525,20
5,20,17,9,8,4,2,10,1
5,20,17,9,9,4,2,103,4
5,20,17,9,10,1,2,196,7
5,20,17,9,11,1,2,238,10
5,20,17,9,12,3,2,280,13
5,20,17,9,13,4,2,356,15
5,20,17,9,14,2,2,449,18
5,20,17,9,15,4,2,508,21
5,20,17,9,16,4,3,10,2
5,20,17,9,17,3,3,103,5
5,20,17,9,18,2,3,179,8
5,20,17,9,19,4,3,238,11
5,20,17,9,20,3,3,331,16
5,20,17,9,21,1,3,407,-1
5,20,17,9,22,3,3,449,19
5,20,17,10,0,2,1,10,0
5,20,17,10,1,3,1,69,3
5,20,17,10,2,2,1,145,6
5,20,17,10,3,4,1,204,9
5,20,17,10,4,4,1,297,-1
5,20,17,10,5,3,1,390,12
5,20,17,10,6,4,1,466,15
5,20,17,10,7,4,2,10,1
5,20,17,10,8,3,2,103,4
5,20,17,10,9,1,2,179,7
5,20,17,10,10,2,2,221,10
5,20,17,10,11,2,2,280,-1
5,20,17,10,12,1,2,339,-1
5,20,17,10,13,3,2,381,13
5,20,17,10,14,4,2,457,16
5,20,17,10,15,4,3,10,2
5,20,17,10,16,2,3,103,5
5,20,17,10,17,4,3,162,8
5,20,17,10,18,1,3,255,11
5,20,17,10,19,4,3,297,-1
5,20,17,10,20,3,3,390,14
5,20,17,10,21,1,3,466,17
5,20,17,10,22,3,3,508,-1
5,20,17,11,0,4,1,10,0
5,20,17,11,1,4,1,103,3
5,20,17,11,2,1,1,196,6
5,20,17,11,3,3,1,238,9
5,20,17,11,4,3,1,314,12
5,20,17,11,5,3,1,390,15
5,20,17,11,6,1,1,466,18
5,20,17,11,7,4,1,508,-1
5,20,17,11,8,2,2,10,1
5,20,17,11,9,4,2,69,4
5,20,17,11,10,3,2,162,7
5,20,17,11,11,1,2,238,10
5,20,17,11,12,1,2,280,-1
5,20,17,11,13,4,2,322,13
5,20,17,11,14,4,2,415,16
5,20,17,11,15,4,2,508,19
5,20,17,11,16,1,3,10,2
5,20,17,11,17,2,3,52,5
5,20,17,11,18,1,3,111,-1
5,20,17,11,19,4,3,153,8
5,20,17,11,20,2,3,246,11
5,20,17,11,21,1,3,305,14
5,20,17,11,22,2,3,347,-1
5,20,17,11,23,2,3,406,17
5,20,17,11,24,1,3,465,-1
5,20,17,11,25,1,3,507,20
5,20,17,11,26,1,3,549,-1
5,20,17,12,0,1,1,10,0
5,20,17,12,1,3,1,52,3
5,20,17,12,2,4,1,128,-1
5,20,17,12,3,1,1,221,6
5,20,17,12,4,3,1,263,9
5,20,17,12,5,1,1,339,12
5,20,17,12,6,3,1,381,15
5,20,17,12,7,3,1,457,16
5,20,17,12,8,3,2,10,1
5,20,17,12,9,4,2,86,4
5,20,17,12,10,4,2,179,7
5,20,17,12,11,1,2,272,10
5,20,17,12,12,1,2,314,-1
5,20,17,12,13,3,2,356,13
5,20,17,12,14,4,2,432,17
5,20,17,12,15,4,3,10,2
5,20,17,12,16,3,3,103,5
5,20,17,12,17,3,3,179,8
5,20,17,12,18,1,3,255,11
5,20,17,12,19,1,3,297,-1
5,20,17,12,20,1,3,339,14
5,20,17,12,21,3,3,381,-1
5,20,17,12,22,3,3,457,18
5,20,17,13,0,2,1,10,0
5,20,17,13,1,2,1,69,3
5,20,17,13,2,4,1,128,6
5,20,17,13,3,3,1,221,7
5,20,17,13,4,3,1,297,10
5,20,17,13,5,4,1,373,13
5,20,17,13,6,1,1,466,16
5,20,17,13,7,4,1,508,19
5,20,17,13,8,3,2,10,1
5,20,17,13,9,4,2,86,4
5,20,17,13,10,4,2,179,8
5,20,17,13,11,4,2,272,11
5,20,17,13,12,3,2,365,14
5,20,17,13,13,2,2,441,17
5,20,17,13,14,4,2,500,20
5,20,17,13,15,3,3,10,2
5,20,17,13,16,3,3,86,5
5,20,17,13,17,3,3,162,9
5,20,17,13,18,3,3,238,12
5,20,17,13,19,3,3,314,-1
5,20,17,13,20,3,3,390,15
5,20,17,13,21,1,3,466,18
5,20,17,13,22,4,3,508,21
5,20,17,14,0,3,1,10,0
5,20,17,14,1,2,1,86,3
5,20,17,14,2,2,1,145,-1
5,20,17,14,3,4,1,204,6
5,20,17,14,4,3,1,297,9
5,20,17,14,5,4,1,373,12
5,20,17,14,6,3,1,466,15
5,20,17,14,7,2,1,542,18
5,20,17,14,8,1,2,10,1
5,20,17,14,9,2,2,52,-1
5,20,17,14,10,4,2,111,4
5,20,17,14,11,3,2,204,7
5,20,17,14,12,4,2,280,10
5,20,17,14,13,3,2,373,13
5,20,17,14,14,2,2,449,16
5,20,17,14,15,2,2,508,19
5,20,17,14,16,2,3,10,2
5,20,17,14,17,3,3,69,-1
5,20,17,14,18,1,3,145,5
5,20,17,14,19,2,3,187,8
5,20,17,14,20,3,3,246,11
5,20,17,14,21,2,3,322,-1
5,20,17,14,22,1,3,381,14
5,20,17,14,23,2,3,423,17
5,20,17,14,24,4,3,482,20
5,20,17,15,0,1,1,10,0
5,20,17,15,1,1,1,52,3
5,20,17,15,2,2,1,94,6
5,20,17,15,3,2,1,153,7
5,20,17,15,4,2,1,212,-1
5,20,17,15,5,1,1,271,10
5,20,17,15,6,4,1,313,13
5,20,17,15,7,1,1,406,16
5,20,17,15,8,4,1,448,19
5,20,17,15,9,3,2,10,1
5,20,17,15,10,4,2,86,4
5,20,17,15,11,4,2,179,8
5,20,17,15,12,3,2,272,11
5,20,17,15,13,2,2,348,14
5,20,17,15,14,3,2,407,17
5,20,17,15,15,4,2,483,20
5,20,17,15,16,2,3,10,2
5,20,17,15,17,2,3,69,5
5,20,17,15,18,2,3,128,-1
5,20,17,15,19,4,3,187,9
5,20,17,15,20,2,3,280,12
5,20,17,15,21,1,3,339,15
5,20,17,15,22,3,3,381,18
5,20,17,15,23,1,3,457,-1
5,20,17,15,24,3,3,499,21
5,20,17,16,0,4,1,10,0
5,20,17,16,1,1,1,103,3
5,20,17,16,2,4,1,145,6
5,20,17,16,3,3,1,238,-1
5,20,17,16,4,1,1,314,9
5,20,17,16,5,1,1,356,12
5,20,17,16,6,1,1,398,13
5,20,17,16,7,1,1,440,16
5,20,17,16,8,3,1,482,19
5,20,17,16,9,2,2,10,1
5,20,17,16,10,4,2,69,4
5,20,17,16,11,4,2,162,7
5,20,17,16,12,2,2,255,-1
5,20,17,16,13,4,2,314,10
5,20,17,16,14,2,2,407,14
5,20,17,16,15,3,2,466,17
5,20,17,16,16,4,3,10,2
5,20,17,16,17,4,3,103,5
5,20,17,16,18,1,3,196,8
5,20,17,16,19,4,3,238,-1
5,20,17,16,20,2,3,331,11
5,20,17,16,21,2,3,390,15
5,20,17,16,22,1,3,449,18
5,20,17,16,23,2,3,491,-1
5,20,17,17,0,4,1,10,0
5,20,17,17,1,2,1,103,3
5,20,17,17,2,1,1,162,6
5,20,17,17,3,2,1,204,9
5,20,17,17,4,2,1,263,10
5,20,17,17,5,1,1,322,13
5,20,17,17,6,2,1,364,-1
5,20,17,17,7,3,1,423,16
5,20,17,17,8,2,1,499,19
5,20,17,17,9,2,2,10,1
5,20,17,17,10,4,2,69,4
5,20,17,17,11,4,2,162,7
5,20,17,17,12,2,2,255,11
5,20,17,17,13,1,2,314,14
5,20,17,17,14,2,2,356,-1
5,20,17,17,15,1,2,415,17
5,20,17,17,16,4,2,457,20
5,20,17,17,17,3,3,10,2
5,20,17,17,18,1,3,86,5
5,20,17,17,19,3,3,128,8
